timestamp,consent,birthplace,address,gender,parent_age,education,occupation,parent1_L1,eng_und,eng_spk,eng_read,eng_write,fr_und,fr_spk,fr_read,fr_write,parent1_OL1,ol1_und,ol1_spk,ol1_read,ol1_write,parent1_OL2,ol2_und,ol2_spk,ol2_read,ol2_write,parent1_OL3,ol3_und,ol3_spk,ol3_read,ol3_write,child_dob,child_sex,langdevissue_yn,langdevissue_details,family_config,oldersib_yn,sib1_dob,sib2_dob,sib3_dob,sibX_dobs,child_languages,eng_freq,fr_freq,ol1_used,ol1_freq,ol2_used,ol2_freq,ol3_used,ol3_freq,between_caregivers,caregiver2_used,view_betterlearner,view_reasoning,view_schoolsuccess,view_heritage,view_employment,view_better_lang_learning,view_comm_family,view_compete_jobs,view_full_comm_member,view_success_workworld,view_flex_think,view_belong_social,concern_general,concern_exposure,concern_help,concern_challenging,concern_confused,concern_distinguish,concern_shrt_delay,concern_lng_prob,concern_prep_school,concern_fluent,id,clean_dobs
2020/10/04 8:09:06 pm CET,I agree,Outside of Quebec but in Canada,La Prairie,Female,30,Master’s degree (or equivalent),Conservation biologist,English,5,5,5,5,5,5,4,3,Italian,5,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jul-19,Male,No,NA,With my parent(s) who live(s) in the same household,No,NA,NA,NA,NA,English;Several languages other than English or French,5,1,Italian,2,Cape Verdian Kriolo,3,Spanish,2,English;Several languages other than English or French,French;One language other than English or French,5,5,3,5,5,5,5,5,4,3,4,3,1,4,1,1,4,2,4,1,1,1,eng_347,7/1/2019
2020/10/04 11:45:22 pm CET,I agree,Outside of Canada,Blainville,Female,43,Bachelor’s degree (or equivalent),Newly Unemployed,Spanish,5,4,5,5,5,4,5,4,Spanish,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-17,Female,No,NA,With a partner who lives in the same household,Yes,Dec-14,NA,NA,NA,English;French;One language other than English or French,4,1,Spanish,5,NA,NA,NA,NA,French,French,3,4,3,5,5,5,5,5,5,5,5,5,1,4,3,1,1,3,1,1,1,1,eng_348,1/1/2017
2020/10/04 11:59:02 pm CET,I agree,Outside of Canada,Montreal,Female,34,Bachelor’s degree (or equivalent),Registered nurse,English,5,5,5,5,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct-18,Male,No,NA,With a partner who lives in the same household,NA,Aug-14,NA,NA,NA,English;French,5,2,NA,NA,NA,NA,NA,NA,English,English,1,1,1,3,5,3,1,5,3,4,3,3,1,1,1,1,1,1,1,1,1,1,eng_349,10/1/2018
2020/10/05 12:31:52 am CET,I agree,Outside of Canada,Montreal,Female,31,Bachelor’s degree (or equivalent),Unemployed,Mauritian creole,5,5,5,5,5,5,5,5,Mauritian creole,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct-19,Female,No,NA,Alone,No,NA,NA,NA,NA,English;French;One language other than English or French,3,5,Mauritian creole,3,NA,NA,NA,NA,French,French,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,1,1,2,3,eng_350,10/1/2019
2020/10/05 2:02:57 am CET,I agree,Outside of Canada,Saguenay,Female,37,Bachelor’s degree (or equivalent),ESL teacher/student,English,5,5,5,5,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jul-16,Male,No,NA,With a partner who lives in the same household,Yes,Oct-12,Oct-14,NA,NA,English,5,1,NA,NA,NA,NA,NA,NA,English,English,5,5,4,4,5,5,2,5,5,5,4,4,1,2,1,1,1,1,1,1,1,1,eng_351,7/1/2016
2020/10/05 2:18:53 am CET,I agree,In Quebec,Longueuil,Female,32,Master’s degree (or equivalent),E-commerce Manager,French,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jun-20,Male,I am not sure,Too young to know,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,4,4,NA,NA,NA,NA,NA,NA,English;French,English;French,5,5,4,4,5,4,5,5,5,5,4,3,3,1,1,4,4,5,4,2,1,1,eng_352,6/1/2020
2020/10/05 5:52:16 am CET,I agree,Outside of Canada,Montreal,Female,34,Bachelor’s degree (or equivalent),Payroll Admin,Spanish,5,5,5,5,5,5,5,4,Japanese,5,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jul-20,Male,No,NA,With a partner who lives in the same household,Yes,Sep-18,NA,NA,NA,English;Several languages other than English or French,2,1,Spanish,5,NA,NA,NA,NA,English;French,One language other than English or French,5,4,5,5,5,4,5,4,3,4,4,3,1,1,1,1,1,1,2,1,1,2,eng_353,7/1/2020
2020/10/05 2:43:22 pm CET,I agree,Outside of Canada,Montreal,Female,34,Master’s degree (or equivalent),Product analyst,"Russian, ukrainien",4,4,4,4,3,3,3,2,Russian,5,5,5,5,Ukranian,5,5,5,4,NA,NA,NA,NA,NA,Feb-17,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;Several languages other than English or French,5,3,Russian,2,Ukranien,2,Arabic,3,English,English;French;One language other than English or French,4,2,5,5,5,5,5,5,5,5,5,5,3,3,2,2,3,3,3,1,2,2,eng_354,2/1/2017
2020/10/05 6:06:51 pm CET,I agree,In Quebec,Albanel,Female,32,Master’s degree (or equivalent),Translator,French,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug-19,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,5,2,NA,NA,NA,NA,NA,NA,French,French,5,5,5,5,5,3,1,5,3,5,5,2,1,1,1,1,1,1,1,1,1,1,eng_355,8/1/2019
2020/10/05 6:07:22 pm CET,I agree,Outside of Canada,Brossard,Female,27,Master’s degree (or equivalent),Homemaker,Vietnamese,5,4,5,4,1,1,1,1,Vietnamese,5,5,5,5,English,5,4,5,4,Polish,5,5,5,5,Aug-17,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;Several languages other than English or French,3,1,Vietnamese,3,Polish,3,NA,NA,English,English;One language other than English or French,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,4,4,4,1,2,1,eng_356,8/1/2017
2020/10/05 7:39:37 pm CET,I agree,In Quebec,Lachine,Female,28,Cegep or DEP (or equivalent),Early childhood educator,English first  ; French second,5,5,5,5,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct-19,Female,No,NA,With a partner who lives in the same household,Yes,Sep-17,NA,NA,NA,English;French,5,2,NA,NA,NA,NA,NA,NA,English,English,5,3,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,eng_357,10/1/2019
2020/10/05 8:59:23 pm CET,I agree,Outside of Canada,Pincourt,Female,29,Master’s degree (or equivalent),Physiotherapist,Spanish,5,5,5,4,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apr-17,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,French;One language other than English or French,2,2,Spanish,5,NA,NA,NA,NA,One language other than English or French,One language other than English or French,5,5,5,5,5,5,5,5,5,5,5,5,2,4,3,1,2,1,1,1,2,1,eng_358,4/1/2017
2020/10/05 9:00:01 pm CET,I agree,In Quebec,Montreal,Female,26,Bachelor’s degree (or equivalent),Nurse Clinician,Arabic,5,5,5,5,5,5,5,5,Arabic,5,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec-19,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One language other than English or French,4,3,Arabic,5,NA,NA,NA,NA,One language other than English or French,One language other than English or French,5,5,4,5,5,4,5,5,5,5,4,5,5,5,5,4,4,4,5,2,4,3,eng_359,12/1/2019
2020/10/05 9:06:52 pm CET,I agree,In Quebec,Montreal,Female,38,Doctoral degree (PhD or MD),Associate Professor,French,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-17,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,2,5,NA,NA,NA,NA,NA,NA,English,English,5,5,5,5,5,5,5,5,5,5,5,5,1,2,2,1,1,1,1,1,1,1,eng_360,1/1/2017
2020/10/05 9:31:12 pm CET,I agree,Outside of Canada,Montréal,Female,40,Bachelor’s degree (or equivalent),Secrétaire,Spanish,4,4,4,4,3,3,4,3,Spanish,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-17,Female,No,NA,Alone,No,NA,NA,NA,NA,One language other than English or French,2,2,Spanish,5,NA,NA,NA,NA,Does not apply because I am raising my child alone,Does not apply because I am raising my child alone,3,3,2,2,3,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,3,eng_361,1/1/2017
2020/10/05 10:41:02 pm CET,I agree,Outside of Quebec but in Canada,Montreal,Female,44,Bachelor’s degree (or equivalent),Payroll implementation specialist,English; french,5,5,5,5,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/1/2019,Male,No,NA,Alone,Yes,Nov-14,Jun-00,NA,NA,English;French,2,5,NA,NA,NA,NA,NA,NA,Does not apply because I am raising my child alone,Does not apply because I am raising my child alone,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,eng_362,8/1/2019
2020/10/05 10:53:02 pm CET,I agree,Outside of Canada,Montreal,Female,38,Master’s degree (or equivalent),IT training specialist / consultant,Russian,5,5,5,5,4,4,3,2,Russian,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug-18,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One language other than English or French,5,4,Russian,5,NA,NA,NA,NA,English,English;French,4,4,5,5,5,5,5,5,4,4,4,3,1,4,2,1,1,1,2,1,1,1,eng_363,8/1/2018
2020/10/05 10:53:31 pm CET,I agree,Outside of Quebec but in Canada,Montreal,Female,36,Bachelor’s degree (or equivalent),Unemployed,English,5,5,5,5,4,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jun-17,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,5,3,NA,NA,NA,NA,NA,NA,English,English,4,4,4,3,5,5,2,5,5,3,4,5,3,4,5,3,2,2,4,1,1,3,eng_364,6/1/2017
2020/10/05 11:53:34 pm CET,I agree,In Quebec,Montreal,Female,47,Doctoral degree (PhD or MD),Physician,English,5,5,5,5,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Feb-17,Female,No,NA,With a partner who lives in the same household,Yes,Feb-10,NA,NA,NA,English;French,5,4,NA,NA,NA,NA,NA,NA,English;French,English;French,5,4,5,5,5,5,5,5,5,5,5,5,1,3,2,1,1,1,1,1,1,1,eng_365,2/1/2017
2020/10/06 12:49:39 am CET,I agree,In Quebec,St lazare,Female,33,Master’s degree (or equivalent),Buyer,Italian,5,5,5,5,5,5,5,5,Italian,5,5,5,5,Soanish,4,4,3,1,NA,NA,NA,NA,NA,Jun-20,Female,No,NA,With a partner who lives in the same household,Yes,Jun-13,May-14,NA,NA,English;French;One language other than English or French,5,5,Italian,5,NA,NA,NA,NA,English;French;One language other than English or French,English;French;One language other than English or French,3,5,5,5,5,5,5,5,5,5,5,5,1,1,3,1,1,1,4,1,1,1,eng_366,6/1/2020
2020/10/06 12:59:06 am CET,I agree,In Quebec,Saint-Bruno-de-Montarville,Female,35,Bachelor’s degree (or equivalent),Teacher,English; French,5,5,5,5,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-18,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,2,5,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,1,2,2,1,1,1,1,1,1,1,eng_367,5/1/2018
2020/10/06 1:46:39 am CET,I agree,Outside of Quebec but in Canada,Saint-Laurent,Female,42,Master’s degree (or equivalent),Information Manager,English,5,5,5,5,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-18,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,5,2,NA,NA,NA,NA,NA,NA,English,French,4,3,5,5,5,5,5,5,5,5,4,4,1,1,1,1,3,2,1,1,1,1,eng_368,5/1/2018
2020/10/06 3:55:25 am CET,I agree,In Quebec,Terrebonne,Male,28,High school (or equivalent),Pallet repairman,English/Spanish,5,5,5,5,1,1,1,1,Spanish,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec-19,Male,No,NA,With a partner who lives in the same household,Yes,Feb-16,NA,NA,NA,English;One language other than English or French,5,1,Spanish,5,NA,NA,NA,NA,English;One language other than English or French,English;One language other than English or French,5,5,5,5,5,5,5,5,3,5,5,5,1,3,5,3,3,3,3,3,1,1,eng_369,12/1/2019
2020/10/06 1:59:22 pm CET,I agree,Outside of Canada,Quebec,Female,31,Doctoral degree (PhD or MD),Unemoloyed,Spanish,3,3,4,2,4,4,5,5,Spanish,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug-20,Male,No,NA,With a partner who lives in the same household,Yes,Jul-17,NA,NA,NA,One language other than English or French,1,2,Spanish,5,NA,NA,NA,NA,One language other than English or French,One language other than English or French,5,5,4,5,5,5,5,5,4,5,5,5,1,2,2,2,1,1,1,1,1,1,eng_370,8/1/2020
2020/10/06 4:48:57 pm CET,I agree,Outside of Canada,Dorval,Female,44,Cegep or DEP (or equivalent),Nurse,Russian,4,4,4,4,3,3,3,3,Russian,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2006,Female,Yes,speech and language pathology issues,With a partner who lives in the same household,No,NA,NA,NA,NA,English;One language other than English or French,4,3,Russian,4,NA,NA,NA,NA,One language other than English or French,English;One language other than English or French,3,3,3,5,5,5,5,5,3,5,3,3,5,5,5,5,5,5,5,5,5,5,eng_371,6/1/2006
2020/10/06 5:30:00 pm CET,I agree,In Quebec,Montreal,Female,30,Bachelor’s degree (or equivalent),PhD student,English,5,5,5,5,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug-19,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,4,2,NA,NA,NA,NA,NA,NA,English,English,5,5,5,5,5,4,4,5,3,4,5,4,1,3,2,1,2,2,4,1,1,2,eng_372,8/1/2019
2020/10/06 6:59:13 pm CET,I agree,In Quebec,Montreal,Female,40,Cegep or DEP (or equivalent),Designer,English,5,5,5,5,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sep-19,Female,No,NA,With a partner who lives in the same household,Yes,Jul-17,NA,NA,NA,English;One language other than English or French,5,2,Spanish,5,NA,NA,NA,NA,English,One language other than English or French,5,5,5,5,5,5,5,5,5,5,5,4,1,2,1,1,1,1,2,1,1,1,eng_373,9/1/2019
2020/10/06 9:29:11 pm CET,I agree,Outside of Quebec but in Canada,Pointe Claire,Female,38,Bachelor’s degree (or equivalent),Stay at home mom,Englisb,5,5,5,5,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec-16,Female,No,NA,With a partner who lives in the same household,Yes,Jun-14,NA,NA,NA,English;French,5,1,NA,NA,NA,NA,NA,NA,English,English;French,5,5,4,4,5,5,1,5,5,5,4,4,4,3,4,3,1,1,1,1,3,2,eng_374,12/1/2016
2020/10/06 11:20:08 pm CET,I agree,In Quebec,Lachute,Female,34,Bachelor’s degree (or equivalent),Accountant,English; french,5,5,5,5,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jun-17,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,2,5,NA,NA,NA,NA,NA,NA,English;French,English;French,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,1,1,1,1,1,1,1,eng_375,6/1/2017
2020/10/07 2:12:06 am CET,I agree,Outside of Quebec but in Canada,"Saint Agapit, Quebec",Female,39,Bachelor’s degree (or equivalent),Early childhood educator,Spanish,5,5,5,5,3,3,5,3,Spanish,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug-17,Male,No,NA,With a partner who lives in the same household,Yes,Apr-05,May-07,May-07,NA,English;French;One language other than English or French,2,1,Spanish,5,NA,NA,NA,NA,English,English;French,5,5,5,5,5,5,5,4,4,4,5,4,1,2,1,1,1,1,1,1,1,1,eng_376,8/1/2017
2020/10/07 2:20:09 am CET,I agree,In Quebec,Mascouche,Female,34,Master’s degree (or equivalent),HR business partner,French,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov-16,Female,No,NA,With a partner who lives in the same household,Yes,Oct-14,NA,NA,NA,English;French;One language other than English or French,3,5,Portuguese,2,NA,NA,NA,NA,English;French,English;French;One language other than English or French,5,4,5,5,5,3,5,5,3,5,4,4,1,2,2,1,1,2,1,1,3,2,eng_377,11/1/2016
2020/10/07 2:24:00 am CET,I agree,Outside of Canada,Montréal,Female,26,Bachelor’s degree (or equivalent),Student + part Time front desk agent,Spanish,5,5,5,4,5,5,5,4,Spanish,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mar-19,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One language other than English or French,3,1,Spanish,5,NA,NA,NA,NA,One language other than English or French,English;French;One language other than English or French,4,4,5,5,5,4,5,5,3,5,4,4,3,4,4,4,5,4,5,4,4,5,eng_378,3/1/2019
2020/10/07 2:58:50 am CET,I agree,Outside of Quebec but in Canada,Saint-Georges,Female,36,Master’s degree (or equivalent),Lawyer,English,5,5,5,5,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-20,Female,No,NA,With a partner who lives in the same household,Yes,Feb-18,NA,NA,NA,English;French,3,3,NA,NA,NA,NA,NA,NA,English;French,English;French,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,2,2,1,1,1,eng_379,1/1/2020
2020/10/07 3:59:55 am CET,I agree,Outside of Canada,Montreal,Male,35,Bachelor’s degree (or equivalent),Assurance Associate,Arabic,5,5,5,5,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-19,Female,No,NA,With a partner who lives in the same household,Yes,Jul-16,NA,NA,NA,English;French;One language other than English or French,3,2,Arabic,5,NA,NA,NA,NA,One language other than English or French,One language other than English or French,4,4,4,5,5,5,5,5,3,4,5,4,2,2,2,4,4,3,5,2,1,1,eng_380,1/1/2019
2020/10/07 1:31:18 pm CET,I agree,In Quebec,Longueuil,Female,32,High school (or equivalent),Administrative agent,French,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jun-20,Female,No,NA,With a partner who lives in the same household,Yes,Jan-12,NA,NA,NA,English;French,5,2,NA,NA,NA,NA,NA,NA,English,English,5,5,5,3,5,5,5,5,5,5,5,2,1,1,1,1,1,1,1,1,1,1,eng_381,6/1/2020
2020/10/07 2:25:55 pm CET,I agree,In Quebec,Montreal,Female,30,Cegep or DEP (or equivalent),Administration,Italian,5,5,5,4,5,4,5,4,Italian,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jun-20,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,Several languages other than English or French,5,3,Itslian,3,NA,NA,NA,NA,English,Several languages other than English or French,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,eng_382,6/1/2020
2020/10/07 4:10:29 pm CET,I agree,In Quebec,Montréal,Female,34,Cegep or DEP (or equivalent),student,Russian,5,5,5,5,5,5,5,4,Russian,4,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jul-16,Male,No,NA,With a partner who lives in the same household,Yes,Apr-13,NA,NA,NA,English;French;One language other than English or French,5,3,Russian,2,NA,NA,NA,NA,English,English,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,1,1,1,2,1,1,1,eng_383,7/1/2016
2020/10/07 5:15:40 pm CET,I agree,In Quebec,St Hubert,Female,38,Cegep or DEP (or equivalent),Business Analyst,GREEK,5,5,5,5,5,4,5,4,GREEK,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-19,Male,No,NA,With a partner who lives in the same household,Yes,Dec-13,NA,NA,NA,English;French;Several languages other than English or French,4,3,GREEK,4,Arabic Moroccan,2,NA,NA,English,One language other than English or French,5,4,4,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,2,1,1,1,eng_384,1/1/2019
2020/10/07 7:40:45 pm CET,I agree,In Quebec,Brossard,Female,36,Bachelor’s degree (or equivalent),"Floral designer, entrepreneur",French,5,5,5,5,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sep-19,Male,No,NA,With a partner who lives in the same household,Yes,Sep-14,Jan-16,NA,NA,English;French,5,5,NA,NA,NA,NA,NA,NA,English,English;French,3,3,3,5,5,4,5,5,5,4,4,3,2,4,3,3,1,1,1,1,1,2,eng_385,9/1/2019
2020/10/08 12:35:23 am CET,I agree,In Quebec,Montreal,Female,35,Bachelor’s degree (or equivalent),Recreational therapist,Cantonese; English; French,4,4,4,4,3,3,3,3,Cantonese,4,4,1,1,Englush,4,4,4,4,French,3,3,3,3,Mar-16,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One language other than English or French,4,3,Cantonese,3,English,4,French,3,English;One language other than English or French,English;One language other than English or French,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,eng_386,3/1/2016
2020/10/08 2:39:26 am CET,I agree,Outside of Quebec but in Canada,Pincourt,Female,30,Doctoral degree (PhD or MD),Pharmacist,English,5,5,5,5,3,4,4,3,English,5,5,5,5,French,4,4,4,2,NA,NA,NA,NA,NA,May-20,Male,I am not sure,Hes 5mo,With a partner who lives in the same household,Yes,Jul-16,May-18,NA,NA,English;French,3,5,French,4,English,3,NA,NA,English;French,English,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,1,1,1,1,1,1,1,eng_387,5/1/2020
2020/10/08 3:57:54 am CET,I agree,Outside of Quebec but in Canada,Pincourt,Male,31,Doctoral degree (PhD or MD),Scientist,English,5,5,5,5,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-20,Male,No,NA,With a partner who lives in the same household,Yes,Jul-16,May-18,NA,NA,English;French,5,2,NA,NA,NA,NA,NA,NA,English,French,5,5,5,2,5,5,5,5,4,5,4,5,1,1,1,1,1,1,1,1,1,1,eng_388,5/1/2020
2020/10/08 4:13:05 am CET,I agree,In Quebec,Laval,Female,33,Master’s degree (or equivalent),Social worker,English,5,5,5,5,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apr-20,Male,No,NA,With a partner who lives in the same household,Yes,Dec-17,NA,NA,NA,English;French;One language other than English or French,5,5,Italian,3,NA,NA,NA,NA,English;French,French,5,2,2,5,5,2,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,eng_389,4/1/2020
2020/10/08 6:20:20 am CET,I agree,Outside of Canada,Montréal,Female,37,Bachelor’s degree (or equivalent),Student,Spanish,5,4,5,4,2,1,3,3,Spanish,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apr-17,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One language other than English or French,5,3,Spanish,3,NA,NA,NA,NA,One language other than English or French,French,4,5,4,4,4,4,2,3,5,4,5,5,2,4,4,2,2,2,2,2,2,2,eng_390,4/1/2017
2020/10/08 7:22:31 am CET,I agree,Outside of Quebec but in Canada,Laval,Female,33,Master’s degree (or equivalent),Unemployed,Hindi,5,5,5,5,2,1,1,1,Hindi,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov-19,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;One language other than English or French,4,1,NA,NA,NA,NA,NA,NA,One language other than English or French,One language other than English or French,5,4,4,5,5,5,5,5,5,4,4,5,1,1,3,3,4,3,1,1,1,1,eng_391,11/1/2019
2020/10/08 12:31:30 pm CET,I agree,Outside of Quebec but in Canada,Montreal,Female,36,Bachelor’s degree (or equivalent),Production manager,English,5,5,5,5,4,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec-19,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One language other than English or French,5,1,NA,NA,NA,NA,NA,NA,English,One language other than English or French,5,5,5,5,5,5,5,5,5,5,5,5,1,2,1,1,1,1,1,1,1,1,eng_392,12/1/2019
2020/10/08 5:51:30 pm CET,I agree,Outside of Canada,Montreal,Female,38,Bachelor’s degree (or equivalent),Office administration,Mandarin,4,4,4,4,3,3,3,3,Mandarin,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jun-19,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,Several languages other than English or French,3,1,Mandarin,4,NA,NA,NA,NA,English;French,English;French,5,5,5,5,5,5,5,5,5,5,5,5,1,3,1,1,3,1,2,1,1,1,eng_393,6/1/2019
2020/10/08 8:06:36 pm CET,I agree,In Quebec,Brossard,Female,32,Cegep or DEP (or equivalent),Server,English,5,5,5,5,5,5,5,3,German,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-19,Male,No,NA,With a partner who lives in the same household,Yes,Jun-16,NA,NA,NA,English;French,4,4,German,1,NA,NA,NA,NA,English;French,English;French,5,5,5,4,5,4,3,5,2,5,5,5,1,5,2,5,5,3,4,1,1,1,eng_394,5/1/2019
2020/10/09 2:32:36 am CET,I agree,Outside of Canada,Saint-Constant,Female,37,Bachelor’s degree (or equivalent),Tax Manager,Portuguese,5,5,5,5,5,5,5,4,Portuguese,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-19,Female,No,NA,With a partner who lives in the same household,Yes,Apr-12,NA,NA,NA,English;French;One language other than English or French,2,2,Portuguese,5,NA,NA,NA,NA,One language other than English or French,One language other than English or French,5,5,5,5,5,5,5,5,5,5,5,5,2,2,1,1,1,1,3,1,1,1,eng_395,5/1/2019
2020/10/09 5:15:44 am CET,I agree,In Quebec,Brossard,Female,40,Bachelor’s degree (or equivalent),Business Analyst,English,5,5,5,5,5,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec-19,Female,No,NA,With a partner who lives in the same household,Yes,May-16,NA,NA,NA,English;French,5,3,NA,NA,NA,NA,NA,NA,English;One language other than English or French,English;French,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,2,2,2,1,1,2,1,eng_397,12/1/2019
