timestamp,consent,birthplace,address,gender,parent_age,education,occupation,parent1_L1,eng_und,eng_spk,eng_read,eng_write,fr_und,fr_spk,fr_read,fr_write,parent1_OL1,ol1_und,ol1_spk,ol1_read,ol1_write,parent1_OL2,ol2_und,ol2_spk,ol2_read,ol2_write,parent1_OL3,ol3_und,ol3_spk,ol3_read,ol3_write,child_dob,child_sex,langdevissue_yn,langdevissue_details,family_config,oldersib_yn,sib1_dob,sib2_dob,sib3_dob,sibX_dobs,child_languages,eng_freq,fr_freq,ol1_used,ol1_freq,ol2_used,ol2_freq,ol3_used,ol3_freq,between_caregivers,caregiver2_used,view_betterlearner,view_reasoning,view_schoolsuccess,view_heritage,view_employment,view_better_lang_learning,view_comm_family,view_compete_jobs,view_full_comm_member,view_success_workworld,view_flex_think,view_belong_social,concern_general,concern_exposure,concern_help,concern_challenging,concern_confused,concern_distinguish,concern_shrt_delay,concern_lng_prob,concern_prep_school,concern_fluent,id,clean_dobs
2020/10/18 12:21:22 pm CET,J'accepte,Au Québec,Montreal,Féminin,26,Barreau du Qc,Avocate,Francais,5,4,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19-Feb,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Français;Une autre langue que l’anglais ou le français,1,4,Espagnol,3,NA,NA,NA,NA,Français,Une langue autre que l’anglais ou le français,4,3,3,5,4,4,5,3,4,3,4,4,2,3,2,1,2,2,4,1,2,1,fr_229,2/1/2019
2020/10/18 3:25:59 pm CET,J'accepte,À l’extérieur du Canada,Brossard,Féminin,36,Baccalauréat (ou équivalent),Ingénieur,Arabe anglais français,4,4,5,5,5,5,5,5,Arabe,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug-11,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Jan-14,Dec-19,NA,NA,Anglais;Français;Une autre langue que l’anglais ou le français,4,4,Arabe,5,NA,NA,NA,NA,Une langue autre que l’anglais ou le français,Une langue autre que l’anglais ou le français,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,NA,4,4,4,5,4,4,fr_230,8/1/2011
2020/10/18 7:01:23 pm CET,J'accepte,À l’extérieur du Canada,Montreal,Féminin,36,Baccalauréat (ou équivalent),Agent de service à la clientèle,Russe; ukrainien,5,5,5,5,5,5,5,5,Russe,5,5,5,5,Ukrainien,5,3,5,3,NA,NA,NA,NA,NA,Jul-18,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Nov-07,NA,NA,NA,Anglais;Français;Plusieurs langues autres que le français ou l’anglais,2,4,Russe,3,Espagnol,3,NA,NA,Français;Une langue autre que l’anglais ou le français,Français;Une langue autre que l’anglais ou le français,5,5,5,5,5,5,5,5,5,5,5,5,2,2,1,3,2,2,4,3,1,2,fr_231,7/1/2018
2020/10/18 8:42:49 pm CET,J'accepte,Au Québec,Montréal,Féminin,30,Maîtrise (ou équivalent),Physiotherapeute,Portugais; Français,5,5,5,5,5,5,5,5,Portugais,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct-19,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français;Une autre langue que l’anglais ou le français,2,4,Portugais,5,NA,NA,NA,NA,Français;Une langue autre que l’anglais ou le français,Français;Une langue autre que l’anglais ou le français,3,3,3,5,4,4,5,3,3,3,3,4,3,1,1,1,1,1,1,1,1,1,fr_232,10/1/2019
2020/10/18 10:02:49 pm CET,J'accepte,Au Québec,Montréal,Féminin,37,Maîtrise (ou équivalent),Enseignante orthopedagogue,Français,4,4,4,3,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apr-19,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Oct-16,NA,NA,NA,Français;Une autre langue que l’anglais ou le français,1,5,NA,NA,NA,NA,NA,NA,Français,Une langue autre que l’anglais ou le français,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,fr_233,4/1/2019
2020/10/19 12:08:11 am CET,J'accepte,Au Québec,Laval,Féminin,31,Baccalauréat (ou équivalent),Agente de bureau/resiendence,Française,5,5,5,5,5,5,5,5,Arabe,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug-19,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français;Une autre langue que l’anglais ou le français,2,4,Arabe,4,NA,NA,NA,NA,Français;Une langue autre que l’anglais ou le français,Français;Une langue autre que l’anglais ou le français,5,5,4,5,5,4,5,5,5,5,5,5,3,4,2,3,4,4,5,4,4,2,fr_234,8/1/2019
2020/10/19 1:13:03 am CET,J'accepte,Au Québec,Montréal,Féminin,36,Doctorat (PhD ou MD),Médecin,Arabe; français,5,5,5,4,5,5,5,5,Arabe,4,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct-18,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français;Une autre langue que l’anglais ou le français,3,4,Arabe,4,NA,NA,NA,NA,Français;Une langue autre que l’anglais ou le français,Anglais;Français;Une langue autre que l’anglais ou le français,5,4,4,5,4,3,5,4,5,4,5,5,2,5,3,1,1,1,3,1,1,4,fr_235,10/1/2018
2020/10/19 2:53:11 am CET,J'accepte,À l’extérieur du Canada,Montreal,Féminin,34,Baccalauréat (ou équivalent),Représentante des ventes,Arabe,5,5,5,5,5,5,5,5,Arabe,5,4,2,1,Espagnole,3,2,3,1,NA,NA,NA,NA,NA,Apr-20,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Jul-18,NA,NA,NA,Français,3,4,Arabe,3,NA,NA,NA,NA,Français;Une langue autre que l’anglais ou le français,Français,5,5,5,5,5,5,5,4,4,4,5,4,1,4,2,1,1,1,1,1,1,3,fr_236,4/1/2020
2020/10/19 3:10:23 am CET,J'accepte,Au Québec,Longueuil,Féminin,30,Maîtrise (ou équivalent),Comptable,Français,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Feb-19,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français;Une autre langue que l’anglais ou le français,5,3,Espagnol,2,NA,NA,NA,NA,Anglais,Anglais;Français,5,5,5,5,5,5,3,5,5,5,5,3,3,5,4,2,1,2,1,1,2,3,fr_237,2/1/2019
2020/10/19 2:19:15 pm CET,J'accepte,À l’extérieur du Canada,Pointe-aux-Trembles,Féminin,52,Doctorat (PhD ou MD),Professeur universitaire,"Français,  Allemand,  Portugais,  Anglais,  Italien",5,5,5,5,5,5,5,5,Allemand,5,5,5,5,Portugais,5,5,5,5,Italien,4,4,5,3,Jul-17,Masculin,Non,NA,Avec un(e) partenaire qui vit dans un autre foyer,Oui,Oct-89,Dec-01,Jul-04,Jul-10,Anglais;Français;Plusieurs langues autres que le français ou l’anglais,4,3,Allemand,5,Espagnol,3,Portugais,2,Une langue autre que l’anglais ou le français,Une langue autre que l’anglais ou le français,5,5,5,5,5,5,5,5,3,5,5,3,1,3,1,1,1,1,1,1,2,1,fr_238,7/1/2017
2020/10/19 7:19:04 pm CET,J'accepte,À l’extérieur du Canada,Val-d’or,Féminin,33,Maîtrise (ou équivalent),Etudiant,Arabe,4,3,4,3,5,5,5,4,Arabe,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-17,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Français;Une autre langue que l’anglais ou le français,2,4,Arabe,4,NA,NA,NA,NA,Une langue autre que l’anglais ou le français,Français;Une langue autre que l’anglais ou le français,5,5,3,5,5,5,5,4,4,3,4,5,4,3,3,1,1,1,1,1,3,1,fr_239,1/1/2017
2020/10/19 7:24:23 pm CET,J'accepte,À l’extérieur du Canada,Montréal,Féminin,26,CÉGEP ou DEP (ou équivalent),Recepetioniste a l'hôtel,Russe,4,4,4,4,4,4,4,3,Espagnol,4,4,4,4,Russe,5,5,5,5,NA,NA,NA,NA,NA,May-19,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Jul-14,Jan-13,NA,NA,Une autre langue que l’anglais ou le français,1,2,Russe,5,Espagnole,2,NA,NA,Plusieurs langues autres que l’anglais ou le français,Une langue autre que l’anglais ou le français,4,5,4,5,5,3,5,5,5,5,4,4,3,4,5,4,5,4,2,2,3,3,fr_240,5/1/2019
2020/10/19 8:14:17 pm CET,J'accepte,À l’extérieur du Canada,Mont-Royal,Féminin,39,Maîtrise (ou équivalent),Professionel,Portuguais,4,3,5,4,5,5,5,5,Portuguais,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jun-17,Masculin,Je ne suis pas certain(e),Retard de developpement global (socio-affectif) identifié par neuro-psychologue entre 2 et 3 ans.,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Une autre langue que l’anglais ou le français,3,2,Portuguais,4,NA,NA,NA,NA,Une langue autre que l’anglais ou le français,Une langue autre que l’anglais ou le français,5,5,3,5,5,5,5,4,4,5,5,4,2,1,2,1,1,1,3,1,5,1,fr_241,6/1/2017
2020/10/19 11:06:05 pm CET,J'accepte,Au Québec,Laval,Féminin,35,CÉGEP ou DEP (ou équivalent),Infirmière,Français,5,5,4,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug-20,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Jul-19,NA,NA,NA,Anglais;Français;Une autre langue que l’anglais ou le français,2,5,Russe,3,NA,NA,NA,NA,Anglais;Français,Une langue autre que l’anglais ou le français,3,5,5,3,5,5,5,4,2,4,5,3,1,3,2,1,3,1,1,1,1,2,fr_242,8/1/2020
2020/10/20 12:27:23 am CET,J'accepte,À l’extérieur du Canada,Brossard,Féminin,34,CÉGEP ou DEP (ou équivalent),Educatrice en petite enfance,Créole,4,4,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mar-17,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,So11/2013,NA,NA,NA,Français,4,4,Créole,3,NA,NA,NA,NA,Une langue autre que l’anglais ou le français,Une langue autre que l’anglais ou le français,5,5,5,5,5,5,5,5,3,5,5,5,1,1,1,1,1,1,3,3,1,1,fr_243,3/1/2017
2020/10/20 1:55:13 am CET,J'accepte,À l’extérieur du Canada,Châteauguay,Féminin,36,Baccalauréat (ou équivalent),Sans emploi,Espagnol,3,2,4,2,4,4,5,4,Espagnol,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec-18,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Nov-10,NA,NA,NA,Anglais;Français;Une autre langue que l’anglais ou le français,2,2,Espagnol,5,NA,NA,NA,NA,Français;Une langue autre que l’anglais ou le français,Français;Une langue autre que l’anglais ou le français,5,5,5,5,5,5,2,5,3,5,4,4,1,4,2,1,1,1,2,1,2,2,fr_244,12/1/2018
2020/10/20 3:19:29 am CET,J'accepte,Au Québec,Montreal,Féminin,40,Secondaire (ou équivalent),Chauffeur d’autobus,Espagnol,5,5,5,5,5,5,5,5,Espagnol,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug-19,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Une autre langue que l’anglais ou le français,2,2,Espagnol,5,NA,NA,NA,NA,Une langue autre que l’anglais ou le français,Une langue autre que l’anglais ou le français,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,fr_245,8/1/2019
2020/10/20 3:27:33 am CET,J'accepte,Au Québec,Montréal,Féminin,30,Doctorat (PhD ou MD),Étudiante,Français,4,4,4,3,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-18,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français,2,5,NA,NA,NA,NA,NA,NA,Anglais,Anglais,4,3,5,4,5,4,5,4,3,5,4,3,1,1,1,1,4,2,3,1,1,2,fr_246,1/1/2018
2020/10/20 4:16:23 am CET,J'accepte,Au Québec,La tuque,Féminin,27,Baccalauréat (ou équivalent),Enseignante,Francais,4,2,5,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-20,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français,3,3,NA,NA,NA,NA,NA,NA,Français,Anglais,5,5,4,5,5,4,4,3,2,5,5,3,2,4,1,2,1,2,3,3,2,4,fr_247,1/1/2020
2020/10/20 12:54:54 pm CET,J'accepte,Au Québec,Longueuil,Féminin,35,Maîtrise (ou équivalent),Chargée de projets,Français,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-18,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Nov-15,NA,NA,NA,Anglais;Français;Une autre langue que l’anglais ou le français,1,5,NA,NA,NA,NA,NA,NA,Anglais,Une langue autre que l’anglais ou le français,5,3,4,5,5,3,5,4,2,4,3,3,1,1,1,1,1,1,1,1,1,1,fr_248,5/1/2018
2020/10/20 1:04:37 pm CET,J'accepte,À l’extérieur du Canada,Montreal,Féminin,33,Maîtrise (ou équivalent),Conseillere en genetique,Arabe; francais,5,5,5,3,5,5,5,5,Arabe,5,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jun-16,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Jul-14,Jun-20,NA,NA,Une autre langue que l’anglais ou le français,1,3,Arabe,5,NA,NA,NA,NA,Une langue autre que l’anglais ou le français,Une langue autre que l’anglais ou le français,4,3,3,5,4,3,5,3,5,3,4,5,1,1,1,1,1,1,1,1,1,1,fr_249,6/1/2016
2020/10/20 2:49:56 pm CET,J'accepte,Au Québec,Laval,Féminin,32,Certificat universitaire,Éducatrice dans un CPE,Français,5,3,4,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug-17,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français,2,5,NA,NA,NA,NA,NA,NA,Français,Anglais,3,5,5,2,5,3,5,5,3,5,4,3,2,2,2,1,5,3,2,2,2,2,fr_250,8/1/2017
2020/10/20 4:05:23 pm CET,J'accepte,Au Québec,Montréal,Féminin,29,Maîtrise (ou équivalent),Recherchiste-Analyste sciences sociales,Français,5,5,5,4,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mar-18,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français,3,4,NA,NA,NA,NA,NA,NA,Anglais;Français,Anglais;Français,5,5,5,3,5,4,5,5,5,5,4,3,2,4,1,1,1,1,1,1,1,2,fr_251,3/1/2018
2020/10/20 4:12:37 pm CET,J'accepte,Au Québec,Trois-Rivières,Féminin,31,Baccalauréat (ou équivalent),Directrice RH,Italien,5,4,5,4,5,4,5,5,Italien,4,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apr-20,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Français,3,5,NA,NA,NA,NA,NA,NA,Français,Français,5,5,5,5,5,2,5,5,4,5,4,4,1,3,2,1,3,3,1,1,1,1,fr_252,4/1/2020
2020/10/20 6:05:04 pm CET,J'accepte,À l’extérieur du Canada,Montreal,Féminin,29,Maîtrise (ou équivalent),Orthophoniste,Arabe,4,3,4,4,5,5,5,5,Arabe,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov-17,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Une autre langue que l’anglais ou le français,2,2,Arabe,5,NA,NA,NA,NA,Une langue autre que l’anglais ou le français,Une langue autre que l’anglais ou le français,5,4,3,5,4,4,5,2,4,2,5,5,1,3,1,1,1,1,1,1,1,4,fr_253,11/1/2017
2020/10/20 9:49:10 pm CET,J'accepte,Au Québec,Repentigny,Féminin,27,Baccalauréat (ou équivalent),Fonctionnaire,Espagnol,4,4,4,4,5,5,5,5,Espagnol,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-20,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Français;Une autre langue que l’anglais ou le français,2,3,Espagnol,5,NA,NA,NA,NA,Une langue autre que l’anglais ou le français,Français;Une langue autre que l’anglais ou le français,4,3,3,5,5,4,5,4,4,4,3,4,2,1,1,1,1,1,3,1,2,1,fr_254,1/1/2020
2020/10/20 11:31:08 pm CET,J'accepte,Au Québec,Ste-Sophie,Féminin,30,CÉGEP ou DEP (ou équivalent),Secrétaire/Adjointe administrative,Français,5,4,5,5,5,5,5,5,Français,5,5,5,5,Anglais,5,4,5,5,Japonais,2,1,1,1,Sep-20,Masculin,Je ne suis pas certain(e),Il est trop jeune encore,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français,4,5,Japonais,3,NA,NA,NA,NA,Anglais;Français,Anglais;Français,4,4,4,4,5,5,1,5,3,5,5,4,1,1,1,1,1,1,1,1,1,1,fr_255,9/1/2020
2020/10/21 12:18:10 am CET,J'accepte,Au Québec,Longueuil,Masculin,31,Maîtrise (ou équivalent),Professeur de Cégep,Français,5,4,5,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-18,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Jun-16,NA,NA,NA,Français,3,5,NA,NA,NA,NA,NA,NA,Français,Français,5,5,3,2,5,3,1,5,5,5,5,3,3,4,1,1,1,1,1,1,1,1,fr_256,1/1/2018
2020/10/21 12:40:20 am CET,J'accepte,À l’extérieur du Canada,Montréal,Féminin,43,Maîtrise (ou équivalent),Infirmière,Espagnol,4,3,4,3,5,4,5,4,Espagnol,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jun-17,Féminin,Non,NA,Seul(e),Oui,Sep-00,NA,NA,NA,Anglais;Français;Une autre langue que l’anglais ou le français,2,4,Espagnol,5,NA,NA,NA,NA,Une langue autre que l’anglais ou le français,Une langue autre que l’anglais ou le français,5,5,5,2,5,5,5,5,5,5,5,5,2,5,3,2,2,2,2,1,1,3,fr_257,6/1/2017
2020/10/21 3:12:57 am CET,J'accepte,Au Québec,Montreal,Féminin,29,Doctorat (PhD ou MD),Medecin,Francais,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec-19,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français,3,3,NA,NA,NA,NA,NA,NA,Anglais;Français,Anglais;Français,5,5,4,5,5,4,5,5,5,5,5,5,2,4,2,1,1,1,2,1,1,1,fr_258,12/1/2019
2020/10/21 4:17:57 am CET,J'accepte,Au Québec,Cantley,Masculin,39,Baccalauréat (ou équivalent),Fonctionnaire,Anglais,5,5,5,5,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov-15,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français,5,5,NA,NA,NA,NA,NA,NA,Anglais;Français,Anglais;Français,5,5,5,5,5,4,5,5,5,5,4,5,1,1,2,1,1,1,1,1,1,1,fr_259,11/1/2015
2020/10/21 4:31:01 am CET,J'accepte,Au Québec,Val-d’Or,Féminin,28,CÉGEP ou DEP (ou équivalent),Agente administrative Ville de Val-d’Or,Français,5,3,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct-19,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Feb-18,Mar-12,Jul-10,NA,Anglais;Français,3,5,NA,NA,NA,NA,NA,NA,Anglais;Français,Anglais;Français,4,3,5,5,5,5,5,3,1,3,4,2,4,4,4,2,2,3,4,1,2,1,fr_260,10/1/2019
2020/10/21 4:26:08 pm CET,J'accepte,À l’extérieur du Canada,Montreal,Féminin,30,Baccalauréat (ou équivalent),Professionnel au municipal,Russe,5,4,5,4,5,5,5,5,Russe,4,4,3,3,Portugais,3,1,1,1,NA,NA,NA,NA,NA,Jan-20,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Français;Plusieurs langues autres que le français ou l’anglais,1,5,Russe,3,Portugais,3,NA,NA,Français,Français;Une langue autre que l’anglais ou le français,4,4,4,5,5,5,5,5,3,5,4,4,1,3,4,1,1,1,3,1,1,2,fr_261,1/1/2020
2020/10/21 4:27:23 pm CET,J'accepte,Au Québec,Gatineau,Féminin,28,Baccalauréat (ou équivalent),Fonctionnaire/enquêtrice,Francais; arabe,5,5,5,5,5,5,5,5,Arabe,5,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec-18,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Français;Plusieurs langues autres que le français ou l’anglais,4,5,Arabe,3,Serbe,3,NA,NA,Anglais;Français,Français;Plusieurs langues autres que l’anglais ou le français,5,5,4,5,5,5,5,4,5,5,5,5,1,2,2,2,1,1,1,1,1,2,fr_262,12/1/2018
2020/10/21 5:01:20 pm CET,J'accepte,À l’extérieur du Canada,Longueuil,Féminin,36,CÉGEP ou DEP (ou équivalent),"Instructeur fitness, service de vente en ligne",Espagnol,5,5,5,5,5,5,5,5,Espagnol,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jun-20,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Sep-03,Aug-10,NA,NA,Anglais;Français;Une autre langue que l’anglais ou le français,2,3,Espagnol,4,NA,NA,NA,NA,Anglais;Français;Une langue autre que l’anglais ou le français,Anglais;Français;Une langue autre que l’anglais ou le français,5,3,3,5,5,5,5,5,5,5,5,4,1,1,1,1,1,1,1,1,1,1,fr_263,6/1/2020
2020/10/21 11:26:49 pm CET,J'accepte,Au Québec,Montréal,Féminin,30,CÉGEP ou DEP (ou équivalent),Adjointe administrative,Français,5,5,5,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jul-19,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français,5,5,NA,NA,NA,NA,NA,NA,Anglais,Anglais,4,4,4,4,5,3,5,5,3,5,5,4,1,1,1,1,2,2,3,1,2,1,fr_264,7/1/2019
2020/10/22 12:43:21 am CET,J'accepte,Au Québec,Saguenay,Féminin,29,Baccalauréat (ou équivalent),Conseillère en recouvrement,Français,5,2,4,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct-18,Masculin,Oui,Atrésie du conduit auditif gauche,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Français,2,5,NA,NA,NA,NA,NA,NA,Français,Français,4,4,4,2,5,4,1,3,1,3,4,1,1,1,1,1,1,1,1,1,1,1,fr_265,10/1/2018
2020/10/22 1:16:16 am CET,J'accepte,Au Québec,Egan sud,Féminin,35,Doctorat (PhD ou MD),Medecin,Arabe,5,5,5,5,5,5,5,5,Arabe,5,3,2,1,Creole,3,1,3,1,NA,NA,NA,NA,NA,Nov-19,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Anglais;Français;Une autre langue que l’anglais ou le français,3,3,Arabe,2,Creole,2,NA,NA,Anglais;Français;Une langue autre que l’anglais ou le français,Français;Une langue autre que l’anglais ou le français,5,5,5,5,5,5,5,5,5,5,5,5,1,2,2,1,1,2,1,1,1,2,fr_266,11/1/2019
2020/10/22 6:02:05 am CET,J'accepte,À l’extérieur du Canada,Sainte-Anne-de-Bellevue,Féminin,37,Maîtrise (ou équivalent),Gestion des projets,Espagnol,5,5,5,5,5,5,5,3,Espagnol,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct-20,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Dec-11,Aug-13,NA,NA,Anglais;Français;Une autre langue que l’anglais ou le français,3,1,Espagnol,5,NA,NA,NA,NA,Anglais,Français,5,4,4,5,5,5,5,5,3,5,4,3,1,1,1,1,1,1,1,1,1,1,fr_267,10/1/2020
2020/10/22 12:09:21 pm CET,J'accepte,À l’extérieur du Canada,Laval,Féminin,30,Baccalauréat (ou équivalent),Préposée au service alimentaire,Espagnol,5,5,4,4,5,5,5,5,Espagnol,5,5,5,4,Français,5,5,5,5,Anglais,5,4,4,4,Jun-20,Féminin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,Français;Une autre langue que l’anglais ou le français,2,4,Espagnol,5,Français,4,Anglais,2,Français;Une langue autre que l’anglais ou le français,Une langue autre que l’anglais ou le français,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,fr_268,6/1/2020
2020/10/22 2:01:26 pm CET,J'accepte,À l’extérieur du Québec mais au Canada,Montreal,Féminin,35,Doctorat (PhD ou MD),medicine,Francis,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov-17,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Jul-19,NA,NA,NA,Anglais;Français,2,4,NA,NA,NA,NA,NA,NA,Anglais,Anglais,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,fr_269,11/1/2017
2020/10/22 2:41:13 pm CET,J'accepte,Au Québec,laval,Féminin,34,Maîtrise (ou équivalent),Comptable agréé,Français,4,4,4,3,5,5,5,5,Espagnole,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec-19,Masculin,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Mar-18,NA,NA,NA,Anglais;Français;Une autre langue que l’anglais ou le français,3,3,espagnole,3,NA,NA,NA,NA,Anglais;Français,Anglais;Une langue autre que l’anglais ou le français,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,1,1,1,1,1,1,3,fr_270,12/1/2019
